imdb_id,rating
0102975,2
0102057,2
0101698,3
0101829,0
0101912,1
0102103,3
0102817,0
0105121,3
0102436,3
0101587,3
0107875,3
0102266,3
0101640,3
0104057,3
0102522,1
0102803,1
0104922,1
0103030,3
0102070,3
0099422,1
0102426,2
0102303,0
0101765,3
0101891,1
0102536,3
0102609,3
0102951,3
0101701,1
0104981,3
0101329,3
0101889,3
0103064,3
0102926,3
0101540,3
1125254,0
0101414,3
0103112,0
0101272,3
0102034,1
0102685,0
0102250,3
0100009,3
0100491,0
0130236,1
0102492,3
0101745,1
0102313,3
0101991,3
0102603,2
0101627,3
0102510,1
0102797,1
0101597,0
0102898,3
0103241,2
0101898,2
0102943,3
0103855,2
0104187,1
0104868,1
0104431,3
0105466,2
0105851,1
0103639,0
0104452,1
0104348,0
0104695,2
0100963,2
0101628,1
0104797,3
0104040,3
0103859,3
0104952,1
0104321,3
0107756,2
0104694,3
0105417,3
0103919,3
0104105,0
0105236,0
0106308,2
0104697,3
0103893,3
0104990,1
0105859,3
0105577,3
0105481,3
0103767,0
0104454,3
0142237,0
0105130,3
0104684,0
0103994,3
0104940,3
0104575,1
0104779,3
0105151,3
0101811,3
0103644,0
1517470,0
0104070,3
0105616,3
0103850,1
0103776,0
0105488,1
0104692,1
0104254,3
0105695,3
0104036,2
0105682,3
0105665,3
0105477,2
0105323,1
0104652,1
0104412,1
0105107,3
0105265,2
0104466,3
0103873,3
0104815,0
0105793,1
0104670,3
0104298,1
0105629,3
0104237,3
0103939,1
0104257,1
0103812,3
0104691,2
0104409,3
0103772,1
0105459,0
0105316,3
0105435,1
0103874,3
0101316,1
0105414,3
0105415,2
0107290,3
0108147,3
0106387,1
0106453,3
0108388,1
0107943,1
0106697,0
0106977,2
0106673,3
0107843,3
0106582,1
0106408,3
0108162,3
0107091,2
0108550,3
0107131,1
0166222,3
0107096,2
0106449,1
0106873,3
0107156,3
0106770,3
0106918,3
0107818,2
0107616,1
0107614,3
0105619,3
0107212,3
0108394,3
0107808,1
0106332,0
0108000,3
0107688,1
0108037,0
0142247,1
0108188,0
0107798,3
0107969,1
0106226,3
0104246,2
0107745,3
0107566,3
0106417,3
0107840,3
0106303,1
0106880,1
0108160,2
0107978,3
0108551,3
0106689,3
0106364,0
0107099,3
0107206,1
0107144,3
0108071,3
0107214,0
0107211,0
0170817,3
0107065,3
0112389,0
0106471,1
0107282,3
0108149,3
0108442,1
0106400,3
0108052,3
0115819,0
0107120,3
0106677,3
0106834,3
0108624,3
0108265,1
0108310,3
0108255,3
0107977,3
0108451,3
0108122,3
0107151,3
0106611,1
0108358,3
0107426,1
0107315,3
0107007,0
0107507,3
0108399,1
0106341,1
0106469,0
0107207,2
0107653,3
0108432,3
0107501,1
0107048,2
0311648,3
0107529,1
0107822,3
0107492,1
0106598,3
0106452,3
0106220,3
0108065,0
0110950,3
0109770,1
0110236,0
0110367,3
0111033,3
0110366,2
0110413,3
0110524,0
0111280,3
0111201,3
0110169,3
0107952,0
0109444,0
0110091,3
0111751,3
0110074,1
0110632,3
0109277,3
0111512,3
0113409,1
0111470,3
5818818,3
0109707,3
0110148,1
0109676,2
0109484,3
0109045,3
0109424,1
0109327,1
0110932,2
0109093,3
0109520,1
0110167,1
0111070,1
0111282,1
0109913,3
0110527,3
0110005,3
0110678,0
0111503,3
0109066,0
0111438,1
0111127,3
0109275,3
0109791,1
0110521,3
0111255,1
0110171,3
0109813,3
0109504,3
0111301,3
0109127,1
0110475,1
0111797,3
0110308,1
0110008,1
0109830,1
0111205,3
0110763,1
0110357,1
0109831,3
0109644,1
0111143,0
0109306,3
0109445,1
0110297,3
0110958,1
0109699,3
0109900,3
0109456,3
3289712,3
0110622,2
0110054,3
0110322,3
0109279,3
0109040,2
0111112,3
0110099,0
0111161,0
0110598,3
0111507,1
0109144,1
0109068,1
0108941,3
0111686,3
0109579,0
0111001,3
0109446,3
0110912,3
0109506,3
0109686,2
0109198,3
0109254,0
0110857,1
0111333,1
0111549,3
0110657,3
0124829,3
0110889,3
0109849,3
0110722,0
0111257,3
0111800,2
0109440,3
0113972,3
0112715,0
0112435,3
0113071,2
0113824,3
0114095,3
0110006,0
0113305,3
0109642,3
0114906,3
0112579,3
0112950,3
0235133,1
0113416,3
0112697,3
0113540,3
0114148,3
0113326,1
0114508,3
0112819,3
0112461,1
0112966,0
0113277,2
0114885,2
0114689,3
0113670,3
0112870,3
0112571,3
0112913,1
0113749,2
0112281,0
0112792,3
0115491,1
0113117,2
0113118,2
0114117,3
0112384,3
0114814,1
0112722,3
0113243,2
0113855,1
0112573,2
0113442,1
0112641,2
0113321,3
0113247,0
0112508,1
0112604,3
0112857,1
0112130,3
0112288,3
0114702,1
0112922,3
0113492,3
0114852,3
0112818,3
0112864,1
0114436,3
0114924,3
0113957,3
0113497,3
0113918,3
0112679,3
0112701,3
0114671,1
0142243,2
0114395,3
0114319,3
0114916,3
0112682,3
0114694,3
0114898,2
0113725,3
0113101,3
0114108,2
0112431,3
0114369,1
0114069,3
0113568,0
0113627,2
0113198,2
0114614,3
0113221,3
0112471,0
0113347,3
0114558,3
0114057,2
0113188,3
0113820,3
0112651,3
0112401,1
0113737,1
0112379,3
0114388,3
0114746,1
0112513,3
0112642,3
0112040,3
0112462,1
0111359,1
0109370,1
0114214,3
0114011,3
0112453,2
0112896,3
0114709,1
0114323,3
0114682,3
0113083,3
0114787,1
0112346,3
0112851,1
0113189,3
0116426,1
0116705,1
0117968,2
0116493,3
0117802,2
0115736,3
0116287,3
0117737,3
0116213,3
0117381,1
0116212,3
0117477,1
0115964,3
0113649,3
0117665,1
0117731,3
0117407,0
0116353,3
0117979,3
0115133,3
0117420,0
0116260,3
0116136,2
0116583,1
0116191,3
0117110,1
0117797,3
0313773,0
0116996,3
0118111,3
0116594,3
0116225,1
0116418,3
0117093,1
0117008,3
0116778,1
0115639,3
0116282,2
0117500,1
0115994,3
0119256,0
0116130,0
0117991,3
0115580,3
0115685,2
0117128,1
0115433,3
0116308,3
0116908,3
0116365,3
0117091,3
0115798,1
0117951,2
0115988,3
0117509,3
0114720,0
0116552,1
0117057,3
0115591,3
0116684,3
0116041,3
0116650,3
0116293,3
0237765,0
0116477,1
0117718,3
0117603,3
0116830,1
0117705,1
0117060,1
0116378,3
0117571,3
0116514,1
0117038,3
0115856,3
0115759,0
0115485,1
0118015,3
0118105,3
0117723,1
0116313,3
0115632,2
0116905,2
0115640,3
0116367,1
0116692,3
0118125,3
0116683,3
0114151,3
0117887,3
0116985,3
0116361,3
0115438,3
0116629,3
0116329,3
0115650,3
0115641,1
0116931,3
0117876,3
0117998,3
0116421,1
0115744,3
0115678,3
0117765,3
0115963,3
0115857,1
0116209,3
0116695,2
0117918,3
0116250,3
0117534,3
0116767,3
0118113,3
0116277,1
0116999,3
0117372,3
0377683,0
0116669,2
0117102,3
0117589,3
0116442,3
0117056,3
0120338,3
0118655,2
0119215,1
0123755,3
0119137,2
0119345,3
0119468,2
0119190,3
0119698,3
0116922,1
0118799,0
0120133,3
0119080,3
0120265,0
0119094,1
0118971,3
0119142,3
0125209,3
0119874,3
0119282,3
0118842,3
0119361,1
0119738,2
0120536,1
0127302,3
0118550,3
0119535,2
0118583,3
0120177,3
0119488,1
0119116,1
0119558,3
0119707,3
0118604,1
0122648,2
0118749,3
0118688,2
0119528,1
0123948,1
0118883,2
0119723,3
0124317,3
0120185,3
0119173,3
0119896,3
0119432,2
0119115,1
0119731,1
0120347,1
0119167,3
0119177,1
0119822,3
0119164,2
0119925,1
0120102,1
0118906,1
0118571,1
0118826,3
0131620,3
0119280,3
0120389,3
0118414,2
0178844,3
0118887,0
0120521,3
0120152,3
0125659,1
0120493,3
0120201,3
0169858,3
0119472,1
0119217,0
0120514,3
0119369,3
0118928,3
0118829,3
0119229,3
0115462,3
0119303,3
0119237,3
0118880,2
0118615,2
0120434,3
0119114,3
0119227,3
0119396,3
0120032,3
0118617,3
0119567,3
0117056,3
0118570,1
0119918,0
0120512,2
0119008,1
0119654,1
0124819,1
0120461,3
0119859,3
0118866,3
0119784,3
0120094,3
0118845,0
0128996,3
0119324,3
0118818,1
0119250,1
0119081,3
0118884,3
0120169,3
0119590,3
0120082,3
0119152,1
0118819,2
0119174,1
0146468,3
0158011,3
0120643,3
0120686,3
0120148,3
0154421,3
0127723,1
0120890,3
0119942,3
0120131,3
0120780,2
0120768,1
0133751,3
0124901,1
0129023,1
0120611,1
0136244,3
0123987,3
0165598,2
0134230,2
0120828,1
0120756,0
0119891,3
0120877,0
0158409,1
0134067,3
0131857,1
0138704,2
0119517,3
0120789,3
0120184,1
0122151,1
0120484,2
0146336,3
0165499,1
0147004,3
0120746,1
0168740,1
0119038,1
0118636,1
0156887,3
0120449,3
0129387,3
0120812,3
0120587,3
0120831,3
0147612,3
0128442,1
0120577,1
0151691,3
0119204,3
0144120,1
0120694,3
0118661,3
0120692,3
0241073,3
0120777,3
0162973,2
0119643,1
0118789,1
0126604,3
0120744,1
0166792,3
0120791,3
0120274,1
0120787,3
0197626,3
0120783,3
0118929,1
0120669,1
0172684,3
0120841,3
0138097,3
0119223,1
0178868,3
0120382,1
0119336,1
0165078,3
0128853,3
0120815,0
0120749,1
0120631,3
0133189,1
0123865,3
0158446,3
0140627,2
0122690,1
0120879,2
0120738,3
0122718,1
0120794,3
0120685,3
0134619,1
0120813,0
0143127,2
0118843,3
0120863,1
0154420,3
0127536,3
0120533,3
0130018,3
0129290,3
0118715,1
0130827,1
0120762,3
0120802,3
0150662,3
0134928,1
0120623,3
0120591,1
0120321,3
0140888,3
0168972,3
0120844,3
0139362,3
0120632,3
0120889,1
0142964,1
0120586,2
0154506,0
0120735,1
0120902,3
0120728,3
0128445,3
0181627,2
0120832,1
0120603,3
0120660,1
0120647,3
0156729,1
0120888,3
0119313,3
0171725,1
0173886,3
0120800,3
0120108,2
0120646,2
0133046,3
0120655,3
0144640,1
0122933,1
0162661,3
0266075,3
0134119,3
0151568,3
0139151,2
0149691,3
0181316,1
0139462,1
0182576,3
0151738,3
0204082,3
0207972,3
0169547,3
0167752,3
0120907,1
0163178,3
0222368,3
0130444,3
0240119,3
0192618,3
0215364,3
0120784,1
0144168,3
0120855,2
0165643,3
0120601,3
0210358,3
0120458,3
0178737,3
0168987,3
0137523,1
0179116,3
0205214,3
0133385,1
0166485,3
0144117,0
0126886,3
0120866,3
0120857,3
0158692,0
0126916,2
0120616,1
0143145,2
0218553,3
0200208,2
0131325,3
0131646,2
0163651,2
0137338,3
0166896,3
0145531,3
0171804,2
0185937,3
0124298,3
0189584,0
0144715,3
0131369,1
0140379,2
0120910,1
0139134,3
0209189,3
0129167,0
0172493,3
0311926,3
0157503,3
0162556,3
0171363,3
0132347,1
0139239,3
0175880,3
0169299,3
0177242,1
0159097,3
0165798,1
0120915,3
0243558,3
0123209,3
0120363,1
0213121,3
0144814,3
0135659,3
0162735,1
0177789,1
0164912,1
0199683,0
0188674,3
0182789,3
0219964,0
0158811,3
0145660,1
0190641,1
0159272,1
0129332,1
0120891,2
0160862,3
0166943,3
0284565,2
0158371,1
0167404,3
0120657,1
0120613,3
0120689,1
0139414,3
0205000,3
0124315,3
0185125,3
0155711,1
0162710,3
0147800,3
0172348,3
0125664,1
0133093,3
0134273,1
0209933,3
0177721,3
0127296,3
0125439,3
0150377,3
0174856,2
0155776,3
0120663,3
0235154,3
0155267,1
0177507,1
0142688,1
0120620,3
0235198,1
0289424,3
0166175,3
0151804,1
0158983,3
0263215,3
0181984,1
0235712,3
0235327,0
0244870,3
0206036,3
0134847,3
0195945,2
0250440,3
0210567,3
0202677,2
0163978,1
0330500,3
0247380,3
0214641,0
0183523,1
0198021,3
0190138,3
0193019,3
0266308,3
0144084,3
0240684,3
0208092,0
0120755,0
0249462,3
0160127,3
0190865,1
0180093,3
0177971,2
0212826,3
0195714,1
0260991,2
0190590,0
0164052,3
0120917,3
0215545,1
0199753,0
0203019,1
0155723,3
0134983,3
0200809,3
0120903,1
0181865,3
0175526,3
0231844,2
0330994,3
0204761,3
0229440,1
0233298,3
0286137,3
0122459,3
0208185,1
0229340,3
0260191,3
0205873,3
0182508,1
0218616,2
0209095,1
0187393,3
0223897,3
0242423,2
0130623,3
0210075,3
0185014,1
0230183,3
0217990,3
0190332,3
0218839,3
0163983,2
0120913,3
0203119,2
0162222,2
0257001,3
0210070,3
0271219,2
0181875,3
0203166,3
0330501,2
0162983,3
0203540,3
0255589,1
0170016,3
0186894,2
0186566,2
0207201,1
0213847,3
0195685,3
0146309,1
0213203,3
0118694,3
0209958,2
0138749,0
0204946,3
0184894,1
0212604,0
0161081,3
0210299,3
0260332,3
0218967,3
0264734,3
0185431,1
0134084,3
0142032,3
0204640,3
0191754,3
0120630,3
0211181,3
0243862,3
0241303,3
0206917,3
0220099,0
0200550,3
0210616,3
0282753,1
0175142,3
0187078,1
0173716,3
0245712,1
0248254,1
0255094,3
0156807,3
0168629,3
0217869,0
0165929,0
0174480,1
0212346,3
0183505,1
4281724,3
0197096,3
0251382,1
0172495,0
0217355,3
0199725,3
0256127,3
0210945,3
0160611,1
0236027,1
0146882,2
0255067,3
0209144,1
0205177,3
0219699,3
0252227,3
0156757,1
0195234,3
0212338,2
0249380,3
0282936,3
0181536,2
0279474,3
0221889,3
0216216,3
0258273,3
0299937,2
0206275,3
0311361,1
0213149,2
0181739,3
0166924,3
0245046,3
0219822,3
0125022,3
0163025,2
0240890,3
0286975,3
0243017,3
0264761,3
0280707,3
0247638,3
0236493,1
0242998,2
0118589,3
0247425,3
0265171,3
0250739,3
0283015,3
0240515,0
0301526,3
0230600,3
0267804,0
0244297,3
0268978,1
0257106,3
0218922,1
0348225,3
0290879,3
0230838,1
0240419,3
2321187,3
0227445,0
0240772,1
0243664,3
0268995,1
0251474,3
0265666,3
0274117,3
0164334,3
0265343,3
0288441,3
0233841,0
0241527,3
0277027,3
0243255,3
0247745,1
0251110,3
0263488,3
0198781,1
0263725,3
0250494,3
0242587,1
0287471,2
0261392,3
0286751,3
0203009,3
0209163,3
0244244,1
0243155,3
0214529,3
0250687,3
0228333,3
0244000,1
0221218,3
0227984,0
0279231,3
0185906,1
0295671,1
0286112,0
0254686,3
0252684,3
0264508,3
0186589,3
0274155,1
0265104,0
0237534,2
0279204,3
0253126,3
0035423,2
0211443,3
0306474,3
0248126,3
0296658,3
0273300,3
0120681,3
0256524,3
0221027,1
0290661,3
0159273,0
0312687,3
0259711,1
0277925,3
0161860,3
0183790,2
0266987,1
0212985,3
0266915,0
0218817,2
0196069,0
0240462,3
0301429,3
0276613,0
0279977,1
0209475,3
0192023,1
0139654,1
0126029,1
0265632,3
0169102,3
0253595,3
0180679,0
0275277,3
0256380,3
0278488,1
0244970,3
0245674,1
0227538,3
0212720,1
0272152,1
0265116,3
0256009,1
0246578,3
0233657,1
0312843,3
0133152,3
0275913,3
0120737,1
0291350,2
0245238,3
0274497,3
0285742,2
0277371,3
0160399,0
0245574,0
0268397,3
0282771,2
0162346,3
0287986,1
0246772,3
0200027,3
0251075,3
0236348,3
0252866,3
0232500,1
0166276,3
0196229,3
0272127,3
0271027,1
0259685,3
0263467,3
0245429,3
0300657,3
0248845,3
0265086,0
0243655,3
0260866,3
0172543,3
0252503,3
0211915,3
0246278,3
0173840,1
0146316,0
0256692,1
0296042,1
0273840,2
0230011,1
0271972,3
0244353,3
0313670,0
0284478,2
0187512,3
0348226,3
0120804,3
0257778,1
0291988,3
0307901,2
0288439,1
0257044,0
0187738,1
0217505,1
0259446,3
0291213,3
0277296,0
0190975,3
0265459,1
0293113,1
0301199,3
0287467,3
0253754,1
0145937,0
0280653,1
0296166,3
0258000,3
0274812,3
0253474,1
0284034,3
0280460,3
0259153,3
0297884,3
0259288,1
0277434,3
0426089,3
0290916,3
0283632,3
0295701,1
0281373,1
0264464,2
0307479,1
0310567,1
0246460,2
0270688,3
0256415,3
0303184,1
0364385,3
0295178,1
0276816,0
0280590,2
0238936,3
0283003,3
0338564,1
0302640,3
0275022,3
0282593,0
0121765,3
0292644,3
0275847,3
0289043,3
0334754,2
0296251,3
0287717,3
0289408,3
0133240,3
0295725,0
0120679,2
0319970,3
0167261,3
0244283,0
0303297,3
0250797,3
0294425,3
0268126,3
0290673,1
0297181,1
0324158,3
0283084,3
0120912,1
0295297,3
0252076,3
0270288,2
0179098,3
0303816,3
0272338,1
0282418,3
0282120,3
0300532,3
0318411,3
0317248,1
0253867,3
0313255,0
0250223,3
0290095,0
0285492,3
0274558,3
0252444,3
0329355,3
0306432,3
0278731,2
0283139,3
0264689,3
0347618,3
0181689,1
0351817,3
0282687,3
0238924,1
0298228,3
0274309,1
0286261,3
0288477,3
0299977,3
0300140,3
0245562,0
0280760,2
0265651,1
0265349,2
0313737,3
0293662,0
0257360,1
0315850,1
0250292,3
0291579,3
0253556,1
0282521,3
0257756,3
0258068,2
0276751,2
0327753,3
0238546,3
0168786,1
0166813,1
0258153,3
0341384,1
0279778,3
0313410,1
0298203,1
0279493,3
0266452,2
0285300,3
0145487,1
0364986,1
0278500,3
0285627,3
0267626,0
0183649,1
0302674,0
0303678,1
0300214,3
0308379,3
0286499,3
0305589,3
0324264,3
0309404,1
0329767,3
0267913,3
0268380,0
0299658,3
0301978,3
0279113,3
0280609,0
0293815,2
0278504,1
0289765,1
0310775,3
0319769,1
0303933,1
0295427,1
0281358,3
0298130,3
0219400,3
0258463,1
0238380,1
0303361,3
0284655,3
0283832,3
0180052,2
0280665,3
0286106,1
0284978,1
0304669,1
0282123,3
0315327,3
0328538,3
0270980,3
0386862,3
0300015,3
0318997,3
0325007,3
0323810,3
0373981,0
0363226,2
0317740,1
0286244,3
0286788,1
0309530,3
0335266,3
0309987,2
0264150,3
0329717,1
0292506,1
0379217,3
0301470,3
0337741,3
0348913,3
0277986,3
0338459,3
0298482,0
0307987,0
0368909,0
0324013,3
0374102,1
0364517,1
0323298,3
0167260,1
0303830,3
0276919,3
0285861,1
0282209,1
0322330,3
0367174,3
0315983,3
0338095,3
0181852,3
0287978,0
0289944,1
0311289,2
0364569,1
0311429,0
0302886,2
0325703,3
0327056,3
0406709,0
0286716,1
0295700,3
0376263,0
0263757,3
0316396,3
0159365,3
0348853,3
0325980,3
0300471,1
0324197,2
0338467,3
0327137,1
0306047,3
0335119,3
0367859,2
0332285,3
0311113,0
0337711,3
0338135,3
0368310,3
0285531,0
0338309,1
0348836,3
0251736,3
0351238,3
0264395,3
0339071,3
0328589,3
0330859,3
0283426,0
0374546,1
0257076,3
0257568,1
0349205,1
0323944,2
0340377,3
0368226,3
0309698,1
0318725,3
0329679,3
0305224,1
0315733,3
0242653,3
0324133,3
0383206,3
0305357,3
0322259,1
0342167,3
0329101,3
0165982,2
0306685,1
0319343,1
0307351,3
0331698,3
0274166,1
0301777,3
0377556,0
0306841,3
0377094,1
0333780,3
0326977,3
0313542,1
0337909,3
0370754,0
0388473,3
0314331,3
0800318,3
0285823,1
0251127,3
0344604,3
0362387,3
0339840,3
0342492,1
0332379,3
0354575,0
0339882,1
0317303,3
0298814,3
0304415,3
0377191,1
0366920,3
0317676,2
0306734,3
0309593,3
0314412,3
0300556,1
0338188,3
0234215,3
0380726,2
0319061,1
0379363,3
0325055,3
0138524,3
0363589,3
0301357,3
0310778,3
0320691,3
0365376,3
0266697,3
0346336,3
0199626,3
0368667,0
0367913,3
0325710,0
0266543,1
0353969,3
0290334,3
0340855,3
0328880,0
0345950,3
0339291,3
0327554,3
0420332,3
0300051,2
0369339,1
0364751,3
0384504,3
0319262,3
0337697,1
0414852,0
0459175,3
0408777,3
0381681,0
0407851,3
0375912,1
0401233,3
0369672,3
0357413,3
0374900,1
0362269,3
0371835,3
0359013,3
0377092,3
0415819,3
0391198,3
0338751,1
0370263,3
0405159,3
0332280,3
0332452,1
0379306,3
0314498,3
0368891,2
0378793,3
0403703,0
0293508,2
0349416,3
0334965,3
0221637,1
0338479,3
0349825,1
0364961,1
0440803,1
0377062,0
0304141,3
0381707,3
0356470,3
0338096,3
0361411,3
0363547,3
0167190,1
0362004,1
0406649,1
0317198,3
0360845,1
0372183,2
0363282,3
0212712,3
0330588,1
0337563,3
0290002,3
0300270,3
0279967,3
0403358,1
0409842,3
0372588,2
0388789,3
0377084,3
0365748,3
1469259,3
0344510,3
0332375,3
0347149,3
0367479,3
0368447,3
0378661,3
0381668,0
0343660,2
0349903,2
0298148,3
0362227,1
0372334,1
0345074,3
0415855,3
0426955,3
0289879,2
0412915,3
0420251,3
0365135,3
0360779,3
0350258,3
0338348,1
0366551,3
0317042,1
0476680,3
0407246,1
0390384,1
0364343,2
0350028,3
0348593,1
0316654,1
0388311,3
0375233,3
0317705,3
0419677,1
0411705,0
0368975,3
0361862,1
0338013,2
0356721,3
0364725,3
0379071,2
0299172,3
0351977,1
0349260,3
0384369,1
0390450,3
0304377,3
0375063,3
0343818,1
0331632,3
0327162,3
0386820,1
0330793,1
0327437,1
0399412,3
0378194,3
0390205,1
0367110,3
0387564,2
0387658,0
0296572,2
0382189,3
0362270,2
0368933,3
0361696,3
0368658,2
0373074,0
0340012,3
0314063,3
0318627,3
0377752,3
0371823,2
0410696,3
0435224,1
0381966,3
0414923,3
0335345,3
0307453,1
0384533,2
0431340,3
0396184,3
0333766,3
0327247,1
0367631,3
0318403,1
0375679,3
0359423,3
0370919,0
0346156,3
0365125,3
0439623,3
0435286,1
0338526,3
0297284,1
0347048,3
0360201,3
0367462,3
0423866,1
0338139,3
0367000,3
0390221,3
0316732,3
0385267,1
0374180,2
0380366,2
0363988,1
0383694,3
0353489,3
0370986,1
0346491,1
0339072,3
0337921,3
0381348,1
0439491,3
0417349,3
0382761,3
0376541,3
0369702,3
0371246,3
0308644,3
0367085,3
0377713,3
0328400,0
0363163,3
0364045,2
0388419,3
0416220,3
0327679,3
0393109,1
0382810,3
0356910,2
0386140,1
0382077,3
0422778,3
0395251,0
0398712,3
0367089,2
0395699,3
0372122,3
0432348,3
0404032,3
0338427,2
0374536,3
0441761,3
0414951,3
0121766,1
0408961,3
0415978,3
0466405,3
0471834,3
0402894,3
0373450,3
0368222,3
0412922,3
0480345,3
0402115,2
0406158,3
0424136,3
0405422,3
0489134,0
0411098,3
0395972,3
0380599,1
0342258,1
0352248,2
0402022,3
0377109,3
0443295,3
1016268,1
0414387,3
0349349,1
0398165,1
0478988,0
0451966,1
0478976,3
0425123,3
0382628,3
0417001,2
0377107,3
0421238,1
0407265,3
0426578,3
0424205,0
0257516,3
0439478,3
0388500,3
0240200,3
0357110,3
0438575,1
0401792,3
0443536,3
0388125,3
0294870,3
0456630,3
0388482,1
0369994,3
0393162,3
0492571,3
0384286,3
0456912,2
0369441,3
0450278,1
0411195,2
0372532,3
0421239,3
0428038,3
0432325,3
0407304,3
0401398,3
0383222,3
0434409,3
0399201,3
0439817,0
0351283,0
0451829,3
0379725,3
0413573,0
0427944,1
0449092,1
0384573,3
0401385,2
0423651,3
0406375,0
0445620,1
0444653,3
0435625,3
0421229,3
0410097,3
0371257,1
0457489,3
0386588,2
0434124,3
0443231,3
0373469,1
0400497,3
0425357,3
0423382,3
0399146,3
0369053,1
0478160,0
0420015,3
0320661,0
0418455,0
0421528,3
0467421,1
0348333,3
0405325,3
0448120,3
0357507,2
0397101,3
0402158,3
0455577,3
0312004,1
0412019,3
0415679,2
0432291,3
0418763,0
0419773,3
0416320,3
0360486,1
0397065,2
0417385,3
0403508,3
0385700,3
0428856,2
0380623,3
0474361,3
0375210,1
0468795,3
0360717,0
0369735,0
0402399,3
0441041,3
0342272,1
0473753,0
0446719,1
0418773,3
0366627,2
0396269,3
0358273,3
0379786,3
0361089,1
0433383,1
0473105,3
0384806,3
0397535,3
0420509,1
0450982,3
0331933,3
0372784,1
0371724,1
0395584,3
0451094,3
0357277,3
0418239,0
0421054,3
0385307,3
0423409,2
0358082,1
0430105,1
0388795,2
0362165,1
0419706,1
0410764,3
0424774,1
0398375,3
0416315,3
0756522,1
0408790,3
0120667,1
0408306,1
0367594,3
0422015,3
0121164,3
0417658,1
0422272,3
0419294,3
0435623,0
0435665,3
0424287,3
0330373,1
0415167,3
0387131,3
0361693,3
0368709,3
0396652,3
0363771,3
0475169,1
0448179,3
0401085,3
0451957,3
0355702,2
0415833,2
0371606,1
0399295,2
0366780,3
0421994,3
0382992,1
0817400,0
0443543,0
0477072,3
0433412,3
0383060,3
0772154,3
0804513,3
1273816,3
0446755,3
0348150,1
0859765,2
0454931,3
0805420,3
0455857,3
0470705,3
0493430,1
0494199,3
0482571,1
0855805,0
0951297,3
0430164,3
0354899,3
0441909,3
0495596,1
0833098,3
0460829,3
0450345,1
0497137,3
0486731,3
0362120,3
0479647,1
0435680,3
0414853,3
0465925,3
0444628,3
0758794,1
0445935,3
0396171,3
0643110,2
0389557,3
0473444,2
0855729,3
0462590,3
0492481,3
0381061,1
0412798,3
0422720,3
0441774,3
0436331,3
0405336,3
0457275,0
0464029,3
0877368,3
0444112,3
0417225,3
0817401,0
0343737,0
0463985,1
0404203,3
0499455,3
0487503,3
0460732,3
0367027,3
0429591,3
0765458,3
0464049,1
0876294,3
0448124,3
0449144,3
0460792,3
0460989,1
0471030,3
0405094,0
0816520,3
0443489,3
0790781,3
0493459,3
0344854,0
0778631,1
0830896,1
0475293,3
0401711,3
0439815,3
0284363,1
0443453,1
0427229,1
0382625,1
0420087,3
0491738,3
0482546,3
0417614,3
0769508,1
0831888,0
0454921,0
0370032,1
0454082,3
0449010,1
0414993,3
0452637,2
0454841,3
0456111,2
0483726,1
0818940,3
0807965,1
0479917,3
0499537,3
0493093,1
0480025,3
0477311,3
0477095,2
0457430,3
0458352,3
0454945,3
0476298,3
0827517,1
0490822,3
0457655,2
0782399,2
0447854,1
0393735,2
0454848,3
0415306,2
0479884,0
0454776,1
0464061,2
0417148,3
0757061,0
0414982,3
0768132,0
0435706,3
0489007,3
0323120,3
0449467,3
0768116,3
0409182,2
0424095,0
0473488,1
0824316,3
0489010,1
0452594,1
0429589,2
0478724,3
0405676,1
0779982,1
0420223,3
0456554,3
1105263,3
0469641,2
0424345,3
0452624,1
0472043,3
0783238,3
0385726,3
0489682,1
0466665,3
0460897,1
0376994,3
0807840,0
0387808,1
0463034,1
0405296,1
0457572,2
0457510,0
0859594,3
0476013,3
0425210,1
0460740,3
0465551,3
0206634,3
0462485,1
0934427,3
0470765,3
0785002,1
0429727,3
0380066,3
0823158,2
0436697,3
0406816,1
0888019,3
0487195,3
0438097,1
0907657,2
0863091,3
0384537,3
0413268,3
0450259,1
0770739,1
0486551,3
0430634,3
0491747,3
0427969,2
0405508,3
0477139,1
0449089,3
0446046,3
0416449,0
0430357,1
0383216,1
0460791,3
0489270,3
0437800,3
0433386,3
0449059,3
0490166,3
0424880,3
0475394,3
0473074,3
0462309,1
0451176,3
0477347,3
0446442,3
0779496,1
0472160,3
0473514,1
0443431,3
0407887,1
0317919,1
0423169,3
0398913,3
0437857,1
0317219,1
0457939,3
0385880,3
0443455,3
0384793,1
0498380,1
0460721,3
0375785,3
0643106,0
0461612,3
0450506,3
0785532,3
0468489,3
0408985,3
0494271,3
0461826,3
0455612,0
0809407,1
0851578,3
0832958,0
0455596,1
0455967,3
0366548,3
0876154,3
0389860,3
0468492,3
0475944,3
0383574,2
0795338,3
0410297,3
0387877,1
0416496,3
0808506,3
0364955,3
0400717,1
0483022,3
0439289,3
0365830,0
2330312,3
0488023,3
1148261,2
0861739,3
0480669,0
0211933,3
1166805,0
0838221,1
1179904,3
0488120,1
0923811,3
0758771,1
0780583,3
0909010,3
0799949,3
0970472,3
0887745,3
0337978,1
0496806,1
0815178,3
0783233,3
0805564,3
0959342,3
0758730,3
0925230,3
0443473,1
0498399,0
0477071,3
0453451,0
0765443,3
0868394,1
0757361,3
0480242,3
